,nickname,text,score,like,dislike,time,watch_movie
1545,dmlw****,... 뭐야 이게 ㅡㅡ,1,0,0,2011-09-24 22:00:00,0
1546,sert****,세계보건기구 2시간짜리 홍보동영상을 9000원내고 보다니.... 내돈!!!! ㅠㅠㅠㅠㅠ,2,0,0,2011-09-24 21:44:00,0
1547,dusw****,처음으로 이런 평점 날려봅니다 정말 재미 없습니다..,1,0,0,2011-09-24 21:19:00,0
1548,ciak****,재미를 쪽 뺀 극도로 불친절하고 현실적인 공포영화. 그러나 결말은 최고였음.,6,0,0,2011-09-24 21:11:00,0
1549,btjo****,관객을 생각하지 않고 감독이 자기 할 말만 한 영화,2,0,0,2011-09-24 21:11:00,0
1550,atar****,"다큐멘터리 풍, 모노톤 진행, 예술영화풍 싫어하면 재미없음. 겉만보면 재미없음",8,0,0,2011-09-24 21:07:00,0
1551,vvvv****,진짜 .. 재미도감동도없어요끝도뭐같이맺고.. 기대하고봣는데진짜재미없엇음ㅡㅡ비추,1,0,0,2011-09-24 20:51:00,0
1552,igch****,소더버그 최대의 역작! 공포란 얼마나 현실적인가!,10,0,0,2011-09-24 20:46:00,0
1553,rnld****,가장 현실적인 공포와 마주하다!,7,0,0,2011-09-24 20:16:00,0
1554,abc2****,배우들도 좋고 영화도 좋고~,10,0,0,2011-09-24 19:56:00,0
1555,eee_****,낮은평점이안타까울뿐이다.지루?액션영화같은걸기대하면서보나;신선한연출good,10,0,0,2011-09-24 19:52:00,0
1556,thoo****,좋아하는배우들때문에..3점...,3,0,0,2011-09-24 19:17:00,0
1557,barw****,동양이사건의근원지로묘사되는것 미국인들이해결사인양. 동양인이위생개념이없어그렇다 ?,3,0,0,2011-09-24 19:12:00,0
1558,blue****,다큐멘터리인듯 .. 그것도지루한 ;,2,0,0,2011-09-24 18:38:00,0
1559,sang****,배우들의 연기도 훌륭했고 현실적인 영화.그냥 지루하다고 1점주는 심리가 이해안되네,8,0,0,2011-09-24 18:38:00,0
1560,juki****,볼사람은 보세요. 말리지 않겠습니다... 거의 반 실신 상태로 나왔네요. 졸음참느라,1,0,0,2011-09-24 18:29:00,0
1561,dbsw****,중간중간 지루한면은 있었지만 리얼리티하면서 현실에서 일어날수있을것같은 내용을 다뤘어요,9,0,0,2011-09-24 18:17:00,0
1562,vivs****,어느새 정신을 잃고 자게,1,0,0,2011-09-24 18:16:00,0
1563,seol****,"뚝뚝 끊기면서, 영화같은 다큐멘터리..? 그래서 다큐보다 재미없었어요 ㅎ",4,0,0,2011-09-24 18:08:00,0
1564,dude****,전달하고자 하는 메시지가 혼란스러움...드라마도 약함...,7,0,0,2011-09-24 17:27:00,0
1565,ryuz****,지루함,1,0,0,2011-09-24 17:03:00,0
1566,spri****,"내용,긴장감없음,올해본영화중에최악.남(여)친이보자하면다른거보세요.쌈나요 ㅋㅋ",1,0,0,2011-09-24 16:43:00,0
1567,rnjs****,재미없음 ㅡㅡ 돈아까워,1,0,0,2011-09-24 16:22:00,0
1568,lhjo****,... 영화보다 잔건 처음이네여... 다큐멘터리인줄....,1,0,0,2011-09-24 16:12:00,0
1569,mari****,장르가 액션?? 수입사가 관객을 기망하고 있다. 박쥐가 잽싸게 바나나 주워먹는걸 액션이란건가,1,0,0,2011-09-24 15:39:00,0
1570,sive****,하~~~ 어쩌란말이냐 이아픈가슴을...이 캐스팅으로 이영화가나와??,4,0,0,2011-09-24 14:30:00,0
1571,aruh****,"한 마디로 요약해서 말하자면, '귀만 시끄러운 지루한 영화'라고 요약할 수 있겠네요.",4,0,0,2011-09-24 14:13:00,0
1572,yool****,"지금 6명이서 영화를 보고왔는데 하는말들이..전부다 지루하다,재미없다였습니다...",1,0,0,2011-09-24 14:09:00,0
1573,snob****,"메시지 다소 약함,그렇다고 드라마가 강한것도 아니지만,이정도면 우작or수작,추천함",10,0,0,2011-09-24 14:04:00,0
1574,nofe****,스티븐 소더버그의 바이러스 대응 지침서,8,0,0,2011-09-24 14:04:00,0
1575,klk0****,세상 믿을거 하나도 없다.,6,0,0,2011-09-24 13:35:00,0
1576,ttr1****,그냥 포스터만 보고 봣는데 중간에 나오는 노래가 스릴있더라 ㅎ 영화가 사실적이다..,9,0,0,2011-09-24 13:26:00,0
1577,kmwa****,다큐멘터리 같은 느낌인데 뭔가가 어중간하고 어수선했습니다,6,0,0,2011-09-24 13:25:00,0
1578,sain****,뭐냐이게 보고싶은분들은보시고 ... 할말이없음,1,0,0,2011-09-24 13:24:00,0
1579,wptl****,평점보냐 보지도않고평점을낮게주내 어이가없군 저는완전재미었습니다 저는강력추천,10,0,0,2011-09-24 13:18:00,0
1580,jrsr****,처음부터 재미없을 거라는 느낌왔지만그래도설마뭔가있겠지..끝까지 윽.,1,0,0,2011-09-24 12:54:00,0
1581,jun3****,정말 대단한 영화다!  정말 이렇게 무섭게 본건 정말 오랜만인듯. 난 이런게 좋더라,10,0,0,2011-09-24 12:36:00,0
1582,wmsh****,"리얼리티의 극상을 보여줌 다큐멘터리 같음, 즐기러 간거라면 다른영화 보세요 액숀..",9,0,0,2011-09-24 12:12:00,0
1583,ojw0****,재미를 원한다면 다른걸 보는게 좋을듯. 관련분야에 있는 사람으로서는 정말 재밌네요,10,0,0,2011-09-24 12:11:00,0
1584,tjrw****,엄청난 졸작 멧데이먼의 진부한연기가 나의 시력을 멀게하였다,1,0,0,2011-09-24 12:02:00,0
1585,slzh****,영화라 생각하면서 보지않는다면 이작품은 엄청난 대작이다,7,0,0,2011-09-24 11:55:00,0
1586,huji****,영화가 아니라 실화 다큐멘터리 입니다. 근데 그 실화 다큐멘터리가 9년 뒤인 지금 중국에서 벌어지고 있는 게 소름,10,0,0,2011-09-24 11:45:00,0
1587,tldu****,현실감이느껴지는 영화 보는내내 요소요소마다 소름끼쳤어요,10,0,0,2011-09-24 11:44:00,0
1588,vers****,ㅋㅋ전 5분보다 잤어요~남친은 설마 먼가 있겠지했답니다^^;,1,0,0,2011-09-24 11:44:00,0
1589,sopa****,8시꺼 봤는데 졸았다...10시 12시 관객들은 애도다.,1,0,0,2011-09-24 11:44:00,0
1590,406r****,영화보다 처음으로 중간에 나온작품..다큐도 이거보단 재미있겠네요ㅋ,1,0,0,2011-09-24 11:36:00,0
1591,jay3****,영화 중간에 나가는 사람 많더라구요. ㅎㅎ,5,0,0,2011-09-24 11:34:00,0
1592,gide****,난 잼있게 봣는데... 왜 이럴까 ... 진짜 이런일이 일어 날수도 있는데...,8,0,0,2011-09-24 11:20:00,0
1593,leek****,내용은 그럴싸한데 뭔가 안타까운...,7,0,0,2011-09-24 11:11:00,0
1594,vjtm****,오버하지들 맙시다?,2,0,0,2011-09-24 11:00:00,0
1595,song****,이렇게 유명한 배우를 데리고 이런 영화를 찍다니...정말 화가 나네요,3,0,0,2011-09-24 10:42:00,0
1596,sehy****,소더버그의 용기있는 선택에 박수를 보낸다... 관습을 벗어난 것만 해도. 큰 수확임.,9,0,0,2011-09-24 10:19:00,0
1597,405d****,어제 새벽에 보고왔습니다. 댓을 안남기는데 정말...보지마세요..쓰**,1,0,0,2011-09-24 09:29:00,0
1598,5seu****,흐음. 영향력 있는 감독의 연출작에 개인적 친분 때문에 까메오 출연한 초특급 배우들,5,0,0,2011-09-24 08:27:00,0
1599,dlaw****,정말현실적이라 무서웠다.폐질환인데 신종플루때 감기걸려서 겁먹었던일이 생각나더라,8,0,0,2011-09-24 07:33:00,0
1600,thek****,다큐 느낌의 영화. 난 이런 분위기의 영화를 좋아해서 ㅎㅎ,9,0,0,2011-09-24 04:55:00,0
1601,tyfo****,뭔가 새로운 재난영화를 만들려고 했는데........재미 없다.,5,0,0,2011-09-24 04:20:00,0
1602,palm****,첨부터 끝까지 그냥 거의 다큐같음 재미를 원한다면 다른 영화를 ~,4,0,0,2011-09-24 03:32:00,0
1603,qkra****,한마디로 쓰레기..난지구멸망할줄알았는데....이게뭐임??....허무함...,3,0,0,2011-09-24 02:20:00,0
1604,aron****,보다 졸려 죽는줄 알았네  좋은 배우들 개성을 전혀 못살린 영화,6,0,0,2011-09-24 02:09:00,0
1605,kybi****,"정말 사건의 개연성도없고, 풀어해친 이야기들의 결말도 없고. 초반 5분이 무색함.",1,0,0,2011-09-24 01:53:00,0
1606,chel****,미지뜨끈한 영화 왜 이걸 보자고 한거지?그리고 주인공이 너무 많아,4,0,0,2011-09-24 01:43:00,0
1607,aahr****,난볼만했는데좀생각하면서봐야하는영화정말현실적인내용입니다 ;;제취향이였네영ㅑ,10,0,0,2011-09-24 01:31:00,0
1608,bey5****,103분짜리 바이러스 전염 다큐를 보았습니다.,1,0,0,2011-09-24 01:04:00,0
1609,shar****,방금 보고 나왔는데 내택시비...잔잔..정말 잔잔만함.난뻔한것도 괜찮은데 볼거리가 넘 없음.,6,0,0,2011-09-24 00:45:00,0
1610,stea****,"액션, SF, 스릴러적 요소는 적었지만 현실 고발적 전달력이 상당히 우수한 영화.",10,0,0,2011-09-24 00:40:00,0
1611,inhi****,이건 모..재미는 포기한 영화 상영 중 누가 기침하면 찜찜하더이다...,6,0,0,2011-09-24 00:36:00,0
1612,hwan****,페이크 다큐. 하지만 영화를 본 이후 손을 더 많이 씻고 손 소독제를 찾게됐다.,10,0,0,2011-09-24 00:35:00,0
1613,kim1****,정말 끝날때 허무했습니다..,1,0,0,2011-09-24 00:33:00,0
1614,acjw****,"액션, 스팩터클, 스릴, 공포가 모두 빠진 바이러스 진원지 찾는 김빠진 다큐드라마",6,0,0,2011-09-24 00:22:00,0
1615,musi****,이 배우들은 대체 이 영화를 왜 선택한건지. 특히 기네스 펠트로의 늙은모습을 보니 더욱 가슴아픈 .,6,0,0,2011-09-24 00:16:00,0
1616,hp10****,디스커버리 느낌.. 도데체 왜 초호화 캐스팅을 했는지.. 기네스펠트로 3분나오고 뒈짐ㅋㅋㅋ,6,0,0,2011-09-24 00:15:00,0
1617,keum****,시작하고 10분뒤부터 졸리기시작함.. ㅠ.ㅠ,1,0,0,2011-09-24 00:12:00,0
1618,sced****,"흥미와 볼거리위주영화는 아님. 다큐같은느낌 들면서, 생각하게만들만한 영화",8,0,0,2011-09-24 00:03:00,0
1619,tada****,옴니버스식 영화같네... 영화상 웃긴건 자국민도 믿지못하는 중국산..,7,0,0,2011-09-23 23:47:00,0
1620,pana****,보다가 다가는 사람들 좀 있던데 ㅋㅋ,5,0,0,2011-09-23 23:43:00,0
1621,kang****,난 왜이렇게 재미없었지.......ㅠㅠㅠㅠㅠㅜㅠㅜ지겨웠음ㅠㅠ,1,0,0,2011-09-23 23:34:00,0
1622,ange****,한 편의 다큐~♡ㅋㅋ 괜찮았는데~~ 생각하기 싫어하는 이들로 인해 평점이 낮은 듯~,8,0,0,2011-09-23 23:17:00,0
1623,asd2****,재미잇긴한데..걱정많구고민많으면안보는게...그박사멎짐 !!,9,0,0,2011-09-23 22:57:00,0
1624,riyn****,나름 볼만했음. 생각하면서 영화보는거 싫어하는 사람들은 걍 안보는게 나음 ㅋㅋ,9,0,0,2011-09-23 22:53:00,0
1625,gyjh****,재난다큐영화. 이야기 풀어나가는 재미도 없고. 비싼 배우들은 대체 왜 썼는지 의문.,3,0,0,2011-09-23 22:10:00,0
1626,jnjt****,스티븐 소더버그가 만든 섬뜩한 건강 공익광고.,8,0,0,2011-09-23 22:03:00,0
1627,haha****,직접 보시면 환장하실겁니다. 1점도 아까움,1,0,0,2011-09-23 21:35:00,0
1628,ding****,아..........진짜.........앉아서 보는게 고역,1,0,0,2011-09-23 21:22:00,0
1629,jin9****,영화가 아닌 현실,10,0,0,2011-09-23 20:55:00,0
1630,yjh8****,현실적이나 긴박하게 잘다루었다고 생각함..시간가는줄 모름,10,0,0,2011-09-23 20:10:00,0
1631,sund****,아니 왜 0점은 못 주는 거야~장난해 어떻게 이런 영화를 만들수가 있어~,1,0,0,2011-09-23 20:07:00,0
1632,ga00****,우앙♡ 케이트 윈슬렛나오넹♥ 꼭 봐야징>__<ㅎㅎ,10,0,0,2011-09-23 19:35:00,0
1633,tael****,살짝 지루한감이 있었음. 질병재난영화~,6,0,0,2011-09-23 19:06:00,0
1634,ricm****,보면서 계속 손 씻고 싶어지던 ㅋㅋㅋ 재밌었어요,10,0,0,2011-09-23 18:48:00,0
1635,sohe****,현실적인 문제를 다뤄서 그 공포가 더 와닿는것 같았어요,10,0,0,2011-09-23 18:44:00,0
1636,km03****,재밌게 잘 봤습니다. 욕하시는분들은 뭔지..;;;;,10,0,0,2011-09-23 18:43:00,0
1637,xlxl****,보는 내내 눈을 뗄 수 없었어요 이건 꼭 봐야!!,10,0,0,2011-09-23 18:41:00,0
1638,mint****,뭔가 무섭고 재밌음ㅋㅋㅋㅋ,10,0,0,2011-09-23 18:41:00,0
1639,dero****,자기 참 좋은 영화,1,0,0,2011-09-23 18:37:00,0
1640,juho****,와우 장난아닌데요? 정말 재미있씁니다... 보는 동안 푹 빠져 듭니다. 추천추천!! ^^,10,0,0,2011-09-23 18:35:00,0
1641,char****,ㅇㅣOO존나잼없어,1,0,0,2011-09-23 18:24:00,0
1642,dest****,최고입니다. 정말 잘봤습니다. 현실감 쥑입니다. 잠이 오네요. 0점 드립니다,1,0,0,2011-09-23 18:14:00,0
1643,gssb****,데스노트보다 몬함 ㅋㅋ,1,0,0,2011-09-23 17:35:00,0
1644,slam****,사실적이고 아주 좋은영화..,10,0,0,2011-09-23 17:06:00,0
1645,tjdw****,아놔 새벽의저주랑 비슷할 줄 알았는데ㅋㅋㅋ 완전 다큐네...ㅋ,1,0,0,2011-09-23 17:00:00,0
1646,gaga****,아 ㅈㄴ 지루함 스릴도없고 0점 드림 인터파크에서 인터넷예매했는데 존1나 실망,1,0,0,2011-09-23 16:55:00,0
1647,ldk1****,너무나 현실적이어서 더 끔찍한..,7,0,0,2011-09-23 16:46:00,0
1648,jmh7****,또다시 미국이 전세계를 살리는군요. 대단합니다. 0점 드릴께요,1,0,0,2011-09-23 16:38:00,0
1649,vkrh****,ㅅㅂ 존1나 못만듬,1,0,0,2011-09-23 16:33:00,0
1650,milk****,"명목상 전염병에 대한 종말, 속은 반정부주의 영화",5,0,0,2011-09-23 16:28:00,0
1651,dddw****,잘만들었지만 예고편에서 느꼈던 스릴과 긴박감을 기대했던 사람들은 실망했을 듯,10,0,0,2011-09-23 16:19:00,0
1652,jeon****,기대 안하고 봐서 그런가? 현실감 있어서 재미있게 봤습니다,7,0,0,2011-09-23 16:18:00,0
1653,chou****,"완전별로! 주드로넘 가식적,기네스펠트로,멧데이먼완전늙었고. 내용이상하고",3,0,0,2011-09-23 16:17:00,0
1654,ddol****,평점 줄게.,10,0,0,2011-09-23 16:09:00,0
1655,dd05****,알바들 더럽다잉?,1,0,0,2011-09-23 16:08:00,0
1656,sic3****,결국 가진 자들만의 백신,7,0,0,2011-09-23 15:55:00,0
1657,pil9****,멧데이먼은 본시리즈가 한계인가봐.. 그이후로 찍은영화들 재미가업어..,3,0,0,2011-09-23 15:54:00,0
1658,dere****,집에와서 손 10번 넘게 씻었네...리얼리티 쩌는 드라마의 힘~굿임,9,0,0,2011-09-23 15:52:00,0
1659,monk****,커플하고 같이 보지마라 아 헤어지고 싶으면 같이 보던가....ㅋㅋㅋ,1,0,0,2011-09-23 15:13:00,0
1660,yiai****,진짜 모야 이영화...;;;;;;,1,0,0,2011-09-23 13:35:00,0
1661,alle****,진심 집중하며 보게 된 영화...많은 것을 생각하게 해준다..글고 손 잘씻자!!,10,0,0,2011-09-23 13:25:00,0
1662,vhtp****,경각심을 일깨워주기는 하지만...영화라는 측면에서는..그닥 먼가 미적찌근.,1,0,0,2011-09-23 13:25:00,0
1663,quf0****,이거보고 사람들 다 손씻음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ마우스 만지기가 무서워 ㅋㅋ,1,0,0,2011-09-23 13:19:00,0
1664,gpdu****,짱재미없떠요계속잣어요보지마세요,1,0,0,2011-09-23 12:57:00,0
1665,seil****,어디서 리뷰를 봤었는데 리얼현실공포물이라고 ㅋㅋㅋㅋ 이 말이 정답일세!!,10,0,0,2011-09-23 12:51:00,0
1666,nara****,살짝 루즈해지려는 순간에 빵!!!!!! 하고 터지네요,9,0,0,2011-09-23 12:48:00,0
1667,adch****,이런 영화 처음!! 상상했던 내용들이 다 들어맞지가 않네... 와우,10,0,0,2011-09-23 12:47:00,0
1668,jena****,영화가 끝나고 모든게 두려워졌다! 근래 본 영화중 최고!,10,0,0,2011-09-23 12:20:00,0
1669,yume****,소문난 잔치에 먹을 것 없다더니-_-,1,0,0,2011-09-23 12:17:00,0
1670,munt****,도가니도 보고 이것도 봤습니다. 둘다 정말 좋은 영화네요~,9,0,0,2011-09-23 12:05:00,0
1671,yoo8****,실제로 일어날 거 같다. 지하철 손잡이를 잡는데 문득 영화 생각이...;,10,0,0,2011-09-23 12:00:00,0
1672,dal0****,진짜 대박! 바로 옆에 존재하는 이 두려움이란 ㅜㅜ,10,0,0,2011-09-23 12:00:00,0
1673,akir****,현실적으로 일어날수 있는 일일수가 있다 너무나 무섭다 이명박 파이팅!!,10,0,0,2011-09-23 11:40:00,0
1674,jiyo****,진짜 이거보고 ㅋㅋㅋ.. 영화보면서.. ㅋㅋㅋ음 ㅋㅋ 인셉션 이후로 오랜에..ㅋㅋ,4,0,0,2011-09-23 11:40:00,0
1675,cjsg****,이거이거 완전 대박. 요즘 볼만한게 넘 없었는데.... 완전 잼나요!,9,0,0,2011-09-23 11:31:00,0
1676,crim****,아래 인간들 알바생들인가? 나름 볼만하고 생각 좀 하게 되었는데...,8,0,0,2011-09-23 11:13:00,0
1677,kkam****,영화 끝나자마자 사람들이 영화 선택을 니가 했냐 내가 했냐 막 싸움 ㅋㅋㅋ,2,0,0,2011-09-23 11:12:00,0
1678,jing****,보다 나왓다 시간아까워서,1,0,0,2011-09-23 10:58:00,0
1679,forn****,영화관을 나오면서 바로 손을 씻게 만드는 영화,8,0,0,2011-09-23 10:55:00,0
1680,2001****,기네스펠트로나오자마자죽는건머임 영화끝나고사람들 아머야~~!! 이럼 ㅋㅋㅋㅋ,1,0,0,2011-09-23 10:47:00,0
1681,whwj****,배우가아깝다...아무것도없는영화,1,0,0,2011-09-23 10:31:00,0
1682,rpwk****,초반에 졸려서 졸음왓다 난 걍 재미없엇어,1,0,0,2011-09-23 10:24:00,0
1683,cope****,그 배우들 쓰고 영화를 이렇게 밖에 못 만들다니 참.. 주인공도 없고,1,0,0,2011-09-23 10:24:00,0
1684,ahnr****,손을씻자는영화 그냥 다큐멘터리로 만들지 머그리 스케일크게만든다고 영화로만든거야,1,0,0,2011-09-23 10:21:00,0
1685,dmsw****,끝이 허무하긴 하지만 그래도 재밌게 본 영화,9,0,0,2011-09-23 10:17:00,0
1686,qazp****,너무 현실적이여서 더 무서움,8,0,0,2011-09-23 10:13:00,0
1687,hang****,너무 사실적인부분만 나열되다 보니 몰입은 하면서두 지루한느낌~,6,0,0,2011-09-23 10:13:00,0
1688,kejj****,40자평 보고 가서 기대 안했기에 볼 만함  대단히 재밌진 않지만 전개는 괜찮던데요~!,7,0,0,2011-09-23 09:54:00,0
1689,thin****,10분이면 충분한 내용...영화끝나고 여기저기서 들리는 소리들..'아우~씨~X',1,0,0,2011-09-23 09:47:00,0
1690,kmam****,그냥 어디서본듯한 바이러스 재난 영화였다. 딱히 뛰어나고 못했던것 없었던듯,6,0,0,2011-09-23 09:47:00,0
1691,ddam****,정말로 바이러스가 돌면 이영화를 매뉴얼로 삼아 대처를...ㅋ,8,0,0,2011-09-23 09:01:00,0
1692,ariy****,화려한 배우진들에 비해 스토리는 좀...그래도 재밌게 봤다는~ ^^,7,0,0,2011-09-23 08:50:00,0
1693,xiao****,"긴장감이라고는 전혀 없는 밋밋한 전개, 늘어지는 스토리.",5,0,0,2011-09-23 08:41:00,0
1694,toki****,미국만만세의 헐리우드식 엔딩이 쪼끔 아쉬운 그래도 욕하며 볼수 있는 영화네요~~,9,0,0,2011-09-23 08:36:00,0
1695,ryeo****,꼭보세요~~ 진짜 인셉션 이후 최고의 몰입도에 명배우의 명연기 헛점이 없네요.,10,0,0,2011-09-23 08:29:00,0
1696,nwci****,알바 작업 돌려도 내려가는 평점은 못막는구나.. 그냥 이유 말할 필요없고.. 1점 꾺!,1,0,0,2011-09-23 07:56:00,0
